user,articleName,sectionIndex,sentenceIndex,filename,sentence,fs_span,fs_text
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,2,6534440669202093-2962357_3_2.mp4,Combination of spatial and temporal variables in Maxwell's theory required admission of a four-manifold.,"[(3, 32), (64, 106), (262, 304)]","['spatial', 'temporal', ""Maxwell's""]"
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,3,46350334818601535-2962357_3_3.mp4,Finite light speed and other constant motion lines were described with analytic geometry.,"[(393, 436)]",['geometry']
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,4,4232735636568059-2962357_3_4.mp4,Orthogonality of electric and magnetic vector fields in space was extended by hyperbolic orthogonality for the temporal factor.,"[(3, 71), (352, 400), (476, 519)]","['orthogonality', 'hyperbolic', 'temporal']"
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,5,5687992669396638-2962357_3_5.mp4,When Ludwik Silberstein published his textbook The Theory of Relativity (1914) he related the new geometry to electromagnetism.,"[(12, 64), (76, 144), (336, 343), (531, 576)]","['Ludwik', 'Silberstein', 'of']"
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,6,1776077338039821-2962357_3_6.mp4,"Faraday's law of induction was suggestive to Einstein when he wrote in 1905 about the ""reciprocal electrodynamic action of a magnet and a conductor"".","[(9, 68), (73, 96), (758, 800)]","[""Faraday's"", 'Law', 'conductor']"
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,7,10177737251468644-2962357_3_7.mp4,"Nevertheless, the aspiration, reflected in references for this article, is for an analytic geometry of spacetime and charges providing a deductive route to forces and currents in practice.","[(384, 391)]",['of']
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,8,7529357531348897-2962357_3_8.mp4,"Such a royal route to electromagnetic understanding may be lacking, but a path has been opened with differential geometry: The tangent space at an event in spacetime is a four-dimensional vector space, operable by linear transformations.","[(556, 576)]",['space']
6231157f9e3b770048c76dd4,Relativistic electromagnetism,3,9,02313284092769874-2962357_3_9.mp4,Symmetries observed by electricians find expression in linear algebra and differential geometry.,"[(169, 237)]",['symmetries']
62ac8d364eede20050bef369,Relativistic electromagnetism,0,0,9847952458302445-2962357_0_0.mp4,Relativistic electromagnetism is a physical phenomenon explained in electromagnetic field theory due to Coulomb's law and Lorentz transformations.,"[(486, 557), (576, 599), (614, 637), (684, 730)]","[""Coulomb's"", 'law', 'law', 'Lorentz']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,0,6446646986960864-2962357_1_0.mp4,Electromechanics,[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,1,1,2307509827158991-2962357_1_1.mp4,"After Maxwell proposed the differential equation model of the electromagnetic field in 1873, the mechanism of action of fields came into question, for instance in the Kelvin’s master class held at Johns Hopkins University in 1884 and commemorated a century later.","[(22, 55), (396, 404), (646, 682), (697, 730), (742, 765), (793, 816), (822, 868)]","['Maxwell', 'of', ""Kelvin's"", 'master', 'class', 'johns', 'Hopkins']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,1,2307509827158991-2962357_1_1.mp4,"After Maxwell proposed the differential equation model of the electromagnetic field in 1873, the mechanism of action of fields came into question, for instance in the Kelvin’s master class held at Johns Hopkins University in 1884 and commemorated a century later.","[(163, 202)]","['maxwell']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,11,07906847823687957-2962357_1_11.mp4,The use of retarded potentials to describe electromagnetic fields from source-charges is an expression of relativistic electromagnetism.,[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,1,2,9869110040886937-2962357_1_2.mp4,"The requirement that the equations remain consistent when viewed from various moving observers led to special relativity, a geometric theory of 4-space where intermediation is by light and radiation.","[(556, 631), (748, 804), (985, 1021)]","['geometric', 'space', 'radiation']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,3,183801236671147-2962357_1_3.mp4,"The spacetime geometry provided a context for technical description of electric technology, especially generators, motors, and lighting at first.","[(0, 52), (428, 477)]","['spacetime', 'generator']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,4,7874426088880959-2962357_1_4.mp4,The Coulomb force was generalized to the Lorentz force.,"[(54, 119), (236, 292)]","['Coulomb', 'Lorentz']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,5,8810208900312957-2962357_1_5.mp4,"For example, with this model transmission lines and power grids were developed and radio frequency communication explored.","[(112, 192), (406, 448)]","['transmission', 'radio']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,6,7076139153413412-2962357_1_6.mp4,"An effort to mount a full-fledged electromechanics on a relativistic basis is seen in the work of Leigh Page, from the project outline in 1912 to his textbook Electrodynamics (1940) The interplay (according to the differential equations) of electric and magnetic field as viewed over moving observers is examined.","[(3, 42), (64, 96), (816, 928), (1075, 1085), (1104, 1168), (1312, 1325)]","['Leigh', 'page', 'electrodynamics', 'the', 'interplay', 'of']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,7,2622488657667199-2962357_1_7.mp4,What is charge density in electrostatics becomes proper charge density and generates a magnetic field for a moving observer.,"[(99, 199)]",['electrostatics']
62ac8d364eede20050bef369,Relativistic electromagnetism,1,8,9994270030137309-2962357_1_8.mp4,A revival of interest in this method for education and training of electrical and electronics engineers broke out in the 1960s after Richard Feynman’s textbook.,"[(220, 276), (294, 359)]","['Richard', 'Feynman’s']"
62ac8d364eede20050bef369,Relativistic electromagnetism,1,9,7683880155528733-2962357_1_9.mp4,"Rosser’s book Classical Electromagnetism via Relativity was popular, as was Anthony French’s treatment in his textbook  which illustrated diagrammatically the proper charge density.","[(70, 112), (140, 196), (211, 384), (409, 426), (438, 516), (595, 640), (652, 685)]","['Rosser', 'Classical', 'electromagnetism', 'via', 'relativity', 'anthony', 'french']"
62ac8d364eede20050bef369,Relativistic electromagnetism,2,0,8081341899059717-2962357_2_0.mp4,Principle,[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,2,1,8108910638729669-2962357_2_1.mp4,The question of how an electric field in one inertial frame of reference looks in different reference frames moving with respect to the first is crucial to understanding fields created by moving sources.,"[(198, 234)]",['inert']
62ac8d364eede20050bef369,Relativistic electromagnetism,2,2,41826236092474156-2962357_2_2.mp4,"In the special case, the sources that create the field are at rest with respect to one of the reference frames.",[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,2,3,9653913911987229-2962357_2_3.mp4,"Knowing the electric field at some point (in space and time) in the rest frame of the sources, and knowing the relative velocity of the two frames provided all the information needed to calculate the electric field at the same point in the other frame.","[(176, 196)]",['space']
62ac8d364eede20050bef369,Relativistic electromagnetism,2,4,42931057791819893-2962357_2_4.mp4,"In other words, the electric field in the other frame does not depend on the particular distribution of the source charges, only on the local value of the electric field in the first frame at that point.","[(364, 375)]",['of']
62ac8d364eede20050bef369,Relativistic electromagnetism,2,5,5048169696141251-2962357_2_5.mp4,"Thus, the electric field is a complete representation of the influence of the far-away charges.",[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,2,6,9197307502953131-2962357_2_6.mp4,"Alternatively, introductory treatments of magnetism introduce the Biot–Savart law, which describes the magnetic field associated with an electric current.","[(176, 266)]",['biot–savart']
62ac8d364eede20050bef369,Relativistic electromagnetism,2,7,1378332154626345-2962357_2_7.mp4,"An observer at rest with respect to a system of static, free charges will see no magnetic field.","[(243, 304)]",['static']
62ac8d364eede20050bef369,Relativistic electromagnetism,2,8,017291317677431195-2962357_2_8.mp4,"However, a moving observer looking at the same set of charges does perceive a current, and thus a magnetic field.",[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,2,9,5084821280394272-2962357_2_9.mp4,"That is, the magnetic field is simply the electric field, as seen in a moving coordinate system.",[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,3,0,5197869302349305-2962357_3_0.mp4,Redundancy,[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,3,1,12390017609977177-2962357_3_1.mp4,The title of this article is redundant since all mathematical theories of electromagnetism are relativistic.,"[(64, 180)]",['redundant']
62ac8d364eede20050bef369,Relativistic electromagnetism,3,1,12390017609977177-2962357_3_1.mp4,The title of this article is redundant since all mathematical theories of electromagnetism are relativistic.,[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,3,2,3824026801885063-2962357_3_2.mp4,Combination of spatial and temporal variables in Maxwell's theory required admission of a four-manifold.,"[(105, 138), (316, 365), (540, 602)]","['spatial', 'Maxwell', 'manifold']"
62ac8d364eede20050bef369,Relativistic electromagnetism,3,3,9758812176125946-2962357_3_3.mp4,Finite light speed and other constant motion lines were described with analytic geometry.,[],[]
62ac8d364eede20050bef369,Relativistic electromagnetism,3,4,8246155426163366-2962357_3_4.mp4,Orthogonality of electric and magnetic vector fields in space was extended by hyperbolic orthogonality for the temporal factor.,"[(38, 109), (201, 237), (310, 327), (502, 672)]","['Orthogonality', 'vector', 'space', 'orthogonality']"
62ac8d364eede20050bef369,Relativistic electromagnetism,3,5,3838630052501635-2962357_3_5.mp4,When Ludwik Silberstein published his textbook The Theory of Relativity (1914) he related the new geometry to electromagnetism.,"[(0, 58), (67, 135), (272, 285), (297, 324), (329, 336), (352, 448)]","['Ludwik', 'Silberstein', 'the', 'Theory', 'of', 'Relativity']"
62ac8d364eede20050bef369,Relativistic electromagnetism,3,6,3171914100162254-2962357_3_6.mp4,"Faraday's law of induction was suggestive to Einstein when he wrote in 1905 about the ""reciprocal electrodynamic action of a magnet and a conductor"".","[(3, 42), (86, 100), (108, 170), (265, 304), (515, 573), (832, 893)]","['Faraday', 'of', 'induction', 'Einstein', 'reciprocal', 'conductor']"
62ac8d364eede20050bef369,Relativistic electromagnetism,3,7,8291133883334298-2962357_3_7.mp4,"Nevertheless, the aspiration, reflected in references for this article, is for an analytic geometry of spacetime and charges providing a deductive route to forces and currents in practice.","[(275, 282), (300, 330)]","['of', 'space']"
62ac8d364eede20050bef369,Relativistic electromagnetism,3,9,3869983611182899-2962357_3_9.mp4,Symmetries observed by electricians find expression in linear algebra and differential geometry.,"[(339, 372)]",['linear']
62a20629ff311c0050d35493,Standard score,0,0,5768997160744598-221722_0_0.mp4,"In statistics, the standard score is the number of standard deviations by which the value of a raw score (i.e., an observed value or data point) is above or below the mean value of what is being observed or measured.","[(99, 138), (278, 333), (368, 397), (512, 516), (524, 538), (598, 602), (652, 676)]","['statistics', 'deviation', 'raw', 'or', 'data', 'or', 'mean']"
62a20629ff311c0050d35493,Standard score,0,1,09552259562897603-221722_0_1.mp4,"Raw scores above the mean have positive standard scores, while those below the mean have negative standard scores.","[(54, 68), (131, 151), (281, 298)]","['raw', 'mean', 'mean']"
62a20629ff311c0050d35493,Standard score,0,2,7016625224285302-221722_0_2.mp4,It is calculated by subtracting the population mean from an individual raw score and then dividing the difference by the population standard deviation.,"[(70, 77), (124, 167), (172, 192), (227, 237), (313, 317), (352, 394), (419, 464)]","['by', 'population', 'mean', 'raw', 'by', 'population', 'deviation']"
62a20629ff311c0050d35493,Standard score,0,3,27599014384564646-221722_0_3.mp4,"This process of converting a raw score into a standard score is called standardizing or normalizing (however, ""normalizing"" can refer to many types of ratios; see normalization for more).","[(99, 112), (214, 288), (316, 320), (326, 384), (534, 567), (633, 692)]","['raw', 'standardizing', 'or', 'normalizing', 'ratios', 'normalization']"
62a20629ff311c0050d35493,Standard score,0,4,638335103163715-221722_0_4.mp4,"Standard scores are most commonly called z-scores; the two terms may be used interchangeably, as they are in this article.",[],[]
62a20629ff311c0050d35493,Standard score,0,5,613349633894972-221722_0_5.mp4,"Other terms include z-values, normal scores, and standardized variables.","[(329, 375)]",['variables']
62a20629ff311c0050d35493,Standard score,0,6,6966455121351232-221722_0_6.mp4,"Computing a z-score requires knowing the mean and standard deviation of the complete population to which a data point belongs; if one only has a sample of observations from the population, then the analogous computation with sample mean and sample standard deviation yields the t-statistic.","[(192, 205), (249, 279), (345, 381), (435, 448), (656, 692), (761, 820), (889, 909), (963, 1008)]","['mean', 'deviation', 'population', 'data', 'population', 'analogous', 'mean', 'deviation']"
62a20629ff311c0050d35493,Standard score,1,0,4256989856682356-221722_1_0.mp4,Calculation,[],[]
62a20629ff311c0050d35493,Standard score,1,1,37224750958480257-221722_1_1.mp4,"If the population mean and population standard deviation are known, a raw score 
x is converted into a standard score by","[(64, 106), (108, 128), (147, 192), (217, 247), (300, 317), (454, 464)]","['population', 'mean', 'population', 'deviation', 'raw', 'by']"
62a20629ff311c0050d35493,Standard score,1,2,36133324318385607-221722_1_2.mp4,The absolute value of z represents the distance between that raw score x and the population mean in units of the standard deviation.,"[(108, 116), (224, 234), (284, 324), (326, 346), (368, 388), (390, 397), (432, 468)]","['OF', 'raw', 'population', 'mean', 'units', 'of', 'deviation']"
62a20629ff311c0050d35493,Standard score,1,3,01764820242546028-221722_1_3.mp4,"Calculating z using this formula requires the population mean and the population standard deviation, not the sample mean or sample deviation.","[(118, 154), (179, 215), (227, 240), (265, 311), (336, 378), (409, 423), (428, 436), (464, 503)]","['formula', 'population', 'mean', 'population', 'deviation', 'mean', 'or', 'deviation']"
62a20629ff311c0050d35493,Standard score,1,4,27135096730051655-221722_1_4.mp4,"But knowing the true mean and standard deviation of a population is often unrealistic except in cases such as standardized testing, where the entire population is measured.","[(105, 119), (153, 199), (204, 212), (227, 276), (492, 532)]","['mean', 'deviation', 'of', 'population', 'population']"
62a20629ff311c0050d35493,Standard score,1,5,7237789132552375-221722_1_5.mp4,"When the population mean and the population standard deviation are unknown, the standard score may be calculated using the sample mean and sample standard deviation as estimates of the population values.","[(57, 96), (99, 119), (147, 189), (211, 247), (409, 420), (473, 525), (572, 580), (588, 631)]","['population', 'mean', 'population', 'deviation', 'mean', 'deviation', 'of', 'population']"
62a20629ff311c0050d35493,Standard score,1,6,7210163635319813-221722_1_6.mp4,"In either case, since the numerator and denominator of the equation must both be expressed in the same units of measure, and since the units cancel out through division, z is left as a dimensionless quantity.","[(240, 269), (368, 381), (380, 391), (438, 458), (483, 493), (611, 688)]","['equation', 'unit', 'of', 'units', 'out', 'dimensionless']"
62a20629ff311c0050d35493,Standard score,2,0,8897035182943231-221722_2_0.mp4,Z-test,[],[]
62a20629ff311c0050d35493,Standard score,2,1,46047082738118084-221722_2_1.mp4,"The z-score is often used in the z-test in standardized testing – the analog of the Student's t-test for a population whose parameters are known, rather than estimated.","[(217, 253), (265, 272), (364, 413), (464, 516), (572, 592)]","['analog', 'of', 'population', 'parameters', 'rather']"
62a20629ff311c0050d35493,Standard score,2,2,9848370972700979-221722_2_2.mp4,"As it is very unusual to know the entire population, the t-test is much more widely used.","[(144, 183)]",['population']
62a20629ff311c0050d35493,Standard score,3,0,08818997114452398-221722_3_0.mp4,Process control,[],[]
62a20629ff311c0050d35493,Standard score,3,1,1230964404114363-221722_3_1.mp4,"In process control applications, the Z value provides an assessment of how off-target a process is operating.",[],[]
62a20629ff311c0050d35493,Standard score,4,1,4880596628409042-221722_4_1.mp4,"When scores are measured on different scales, they may be converted to z-scores to aid comparison.",[],[]
62a20629ff311c0050d35493,Standard score,4,2,44224322237211133-221722_4_2.mp4,Dietz et al. give the following example comparing student scores on the (old)SAT and ACT high school tests.,"[(38, 93), (288, 304), (323, 336)]","['Dietz', 'SAT', 'ACT']"
62a20629ff311c0050d35493,Standard score,4,3,21405544071720173-221722_4_3.mp4,The table shows the mean and standard deviation for total score on the SAT and ACT.,"[(108, 122), (166, 205), (259, 279), (300, 324)]","['mean', 'deviation', 'SAT', 'ACT']"
62a20629ff311c0050d35493,Standard score,4,4,2013404394966709-221722_4_4.mp4,"Suppose that student A scored 1800 on the SAT, and student B scored 24 on the ACT.","[(176, 196), (297, 317)]","['SAT', 'ACT']"
62a20629ff311c0050d35493,Standard score,4,5,7598322172919485-221722_4_5.mp4,"Because student A has a higher z-score than student B, student A performed better compared to other test-takers than did student B.",[],[]
62a20629ff311c0050d35493,Standard score,5,0,012076462392832-221722_5_0.mp4,Percentage of observations below a z-score,[],[]
62a20629ff311c0050d35493,Standard score,5,1,9263053748567307-221722_5_1.mp4,"Continuing the example of ACT and SAT scores, if it can be further assumed that both ACT and SAT scores are normally distributed (which is approximately correct), then the z-scores may be used to calculate the percentage of test-takers who received lower scores than students A and B.","[(102, 122), (140, 170), (294, 314), (329, 352)]","['ACT', 'SAT', 'ACT', 'SAT']"
62a20629ff311c0050d35493,Standard score,6,0,8798290643127369-221722_6_0.mp4,Cluster analysis and multidimensional scaling,"[(48, 90), (137, 247), (268, 304)]","['cluster', 'multidimensional', 'scaling']"
62a20629ff311c0050d35493,Standard score,6,1,03497751245248337-221722_6_1.mp4,"""For some multivariate techniques such as multidimensional scaling and cluster analysis, the concept of distance between the units in the data is often of considerable interest and importance … When the variables in a multivariate data set are on different scales, it makes more sense to calculate the distances after some form of standardization.""","[(147, 266), (294, 336), (355, 381), (489, 509), (528, 541), (764, 781)]","['multidimensional', 'scaling', 'cluster', 'units', 'data', 'data']"
62a20629ff311c0050d35493,Standard score,7,0,9654251037009396-221722_7_0.mp4,Principal components analysis,[],[]
62a20629ff311c0050d35493,Standard score,7,1,7279926036507263-221722_7_1.mp4,"In principal components analysis, ""Variables measured on different scales or on a common scale with widely differing ranges are often standardized.""","[(201, 208)]",['or']
62a20629ff311c0050d35493,Standard score,8,0,2981603239457895-221722_8_0.mp4,Relative importance of variables in multiple regression: Standardized regression coefficients,"[(44, 52), (198, 282)]","['of', 'coefficient']"
62a20629ff311c0050d35493,Standard score,8,1,24244270515936517-221722_8_1.mp4,Standardization of variables prior to multiple regression analysis is sometimes used as an aid to interpretation.,"[(83, 90)]",['of']
62a20629ff311c0050d35493,Standard score,9,0,3755584714190603-221722_9_0.mp4,T-score,[],[]
62a20629ff311c0050d35493,Standard score,9,1,966080265796315-221722_9_1.mp4,"In educational assessment, T-score is a standard score Z shifted and scaled to have a mean of 50 and a standard deviation of 10.","[(332, 356), (409, 448)]","['mean', 'deviation']"
62a20629ff311c0050d35493,Standard score,9,2,7515738535750442-221722_9_2.mp4,"In bone density measurements, the T-score is the standard score of the measurement compared to the population of healthy 30-year-old adults.","[(41, 84)]",['density']
629f640e0a2f100050eeaa6a,Standard score,0,0,29345911702564975-221722_0_0.mp4,"In statistics, the standard score is the number of standard deviations by which the value of a raw score (i.e., an observed value or data point) is above or below the mean value of what is being observed or measured.","[(140, 205), (256, 330), (336, 362), (444, 474), (563, 570), (582, 612), (694, 701), (710, 730), (796, 807), (851, 868)]","['statistics', 'standard', 'score', 'deviations', 'raw', 'score', 'or', 'data', 'or', 'mean']"
629f640e0a2f100050eeaa6a,Standard score,0,1,85913598989215-221722_0_1.mp4,"Raw scores above the mean have positive standard scores, while those below the mean have negative standard scores.","[(28, 55), (108, 122), (134, 157), (249, 272), (438, 461)]","['mean', 'raw', 'score', 'score', 'score']"
629f640e0a2f100050eeaa6a,Standard score,0,2,25085882420716965-221722_0_2.mp4,It is calculated by subtracting the population mean from an individual raw score and then dividing the difference by the population standard deviation.,"[(156, 167), (176, 192), (272, 308), (310, 327), (470, 477), (502, 525), (553, 592)]","['raw', 'score', 'population', 'mean', 'by', 'population', 'deviation']"
629f640e0a2f100050eeaa6a,Standard score,0,3,06334789503996108-221722_0_3.mp4,"This process of converting a raw score into a standard score is called standardizing or normalizing (however, ""normalizing"" can refer to many types of ratios; see normalization for more).","[(19, 36), (44, 68), (108, 180), (185, 215), (326, 452), (508, 605), (646, 724), (825, 874), (947, 1037)]","['raw', 'score', 'standard', 'score', 'standardizing', 'normalizing', 'normalizing', 'ratios', 'normalization']"
629f640e0a2f100050eeaa6a,Standard score,0,4,20120483547890977-221722_0_4.mp4,"Standard scores are most commonly called z-scores; the two terms may be used interchangeably, as they are in this article.","[(64, 141), (166, 192), (262, 333), (582, 624), (678, 736), (745, 772)]","['standard', 'score', 'z-score', 'z-score', 'standard', 'score']"
629f640e0a2f100050eeaa6a,Standard score,0,5,9826186868486335-221722_0_5.mp4,"Other terms include z-values, normal scores, and standardized variables.","[(112, 180), (220, 256), (272, 304), (396, 503), (515, 583)]","['z-values', 'normal', 'scores', 'standardized', 'variables']"
629f640e0a2f100050eeaa6a,Standard score,0,6,016194510073002544-221722_0_6.mp4,"Computing a z-score requires knowing the mean and standard deviation of the complete population to which a data point belongs; if one only has a sample of observations from the population, then the analogous computation with sample mean and sample standard deviation yields the t-statistic.","[(41, 90), (204, 228), (310, 330), (342, 436), (521, 557), (608, 631), (982, 1088), (1190, 1210), (1276, 1312), (1449, 1492)]","['z-score', 'mean', 'standard', 'deviation', 'population', 'data', 'analogous', 'mean', 'deviation', 'statistic']"
629f640e0a2f100050eeaa6a,Standard score,1,0,10965637781022508-221722_1_0.mp4,Calculation,"[(89, 170)]",['calculation']
629f640e0a2f100050eeaa6a,Standard score,1,1,7458460549566985-221722_1_1.mp4,"If the population mean and population standard deviation are known, a raw score 
x is converted into a standard score by","[(102, 141), (252, 311), (358, 407), (416, 455), (588, 602), (614, 640), (764, 784)]","['population', 'population', 'standard', 'deviation', 'raw', 'score', 'score']"
629f640e0a2f100050eeaa6a,Standard score,1,2,554890883513671-221722_1_2.mp4,The absolute value of z represents the distance between that raw score x and the population mean in units of the standard deviation.,"[(262, 276), (284, 308), (368, 413), (515, 541)]","['raw', 'score', 'population', 'units']"
629f640e0a2f100050eeaa6a,Standard score,1,3,47501035129467306-221722_1_3.mp4,"Calculating z using this formula requires the population mean and the population standard deviation, not the sample mean or sample deviation.","[(307, 336), (348, 372), (419, 448), (595, 637), (649, 660), (739, 781), (793, 832)]","['population', 'mean', 'population', 'sample', 'mean', 'sample', 'deviation']"
629f640e0a2f100050eeaa6a,Standard score,1,4,9610690699782594-221722_1_4.mp4,"But knowing the true mean and standard deviation of a population is often unrealistic except in cases such as standardized testing, where the entire population is measured.","[(153, 180), (185, 202), (348, 378), (636, 720)]","[True, 'mean', 'population', 'standardized']"
629f640e0a2f100050eeaa6a,Standard score,1,5,5682689217683123-221722_1_5.mp4,"When the population mean and the population standard deviation are unknown, the standard score may be calculated using the sample mean and sample standard deviation as estimates of the population values.","[(336, 349), (684, 736)]","['score', 'population']"
629f640e0a2f100050eeaa6a,Standard score,1,6,9362540815861253-221722_1_6.mp4,"In either case, since the numerator and denominator of the equation must both be expressed in the same units of measure, and since the units cancel out through division, z is left as a dimensionless quantity.","[(355, 375), (652, 688), (710, 800), (809, 884)]","['units', 'dimension', 'dimensionless', 'quantity']"
629f640e0a2f100050eeaa6a,Standard score,2,0,8153000388001643-221722_2_0.mp4,Z-test,[],[]
629f640e0a2f100050eeaa6a,Standard score,2,1,535669651158293-221722_2_1.mp4,"The z-score is often used in the z-test in standardized testing – the analog of the Student's t-test for a population whose parameters are known, rather than estimated.","[(73, 128), (339, 381), (390, 400), (569, 618)]","['z-score', 'analog', 'of', 'parameters']"
629f640e0a2f100050eeaa6a,Standard score,2,2,43967130647992625-221722_2_2.mp4,"As it is very unusual to know the entire population, the t-test is much more widely used.","[(240, 276)]",['population']
629f640e0a2f100050eeaa6a,Standard score,3,0,5258188982727205-221722_3_0.mp4,Process control,[],[]
629f640e0a2f100050eeaa6a,Standard score,3,1,8310266339307972-221722_3_1.mp4,"In process control applications, the Z value provides an assessment of how off-target a process is operating.","[(208, 231)]",['value']
629f640e0a2f100050eeaa6a,Standard score,4,0,1641132475879541-221722_4_0.mp4,Comparison of scores measured on different scales: ACT and SAT,"[(80, 103), (160, 180), (220, 244), (355, 368), (390, 416)]","['score', 'scale', 'scale', 'ACT', 'SAT']"
629f640e0a2f100050eeaa6a,Standard score,4,1,0067223742005897424-221722_4_1.mp4,"When scores are measured on different scales, they may be converted to z-scores to aid comparison.","[(76, 96), (153, 176), (326, 384)]","['score', 'scale', 'z-score']"
629f640e0a2f100050eeaa6a,Standard score,4,2,004845052898795554-221722_4_2.mp4,Dietz et al. give the following example comparing student scores on the (old)SAT and ACT high school tests.,"[(73, 135), (140, 151), (160, 170), (323, 356), (406, 426), (444, 464)]","['Dietz', 'et', 'al', 'scores', 'SAT', 'ACT']"
629f640e0a2f100050eeaa6a,Standard score,4,3,8172588908736034-221722_4_3.mp4,The table shows the mean and standard deviation for total score on the SAT and ACT.,"[(249, 272), (307, 333), (355, 381)]","['score', 'SAT', 'ACT']"
629f640e0a2f100050eeaa6a,Standard score,4,4,9521341233061043-221722_4_4.mp4,"Suppose that student A scored 1800 on the SAT, and student B scored 24 on the ACT.","[(281, 301), (508, 528)]","['SAT', 'ACT']"
629f640e0a2f100050eeaa6a,Standard score,4,5,3829449355876362-221722_4_5.mp4,"Because student A has a higher z-score than student B, student A performed better compared to other test-takers than did student B.","[(188, 237)]",['z-score']
629f640e0a2f100050eeaa6a,Standard score,5,0,29582199696630695-221722_5_0.mp4,Percentage of observations below a z-score,"[(182, 212)]",['z-score']
629f640e0a2f100050eeaa6a,Standard score,5,1,8888526122136056-221722_5_1.mp4,"Continuing the example of ACT and SAT scores, if it can be further assumed that both ACT and SAT scores are normally distributed (which is approximately correct), then the z-scores may be used to calculate the percentage of test-takers who received lower scores than students A and B.","[(156, 176), (192, 218), (281, 304), (400, 416), (432, 455), (723, 772), (966, 983)]","['SAT', 'ACT', 'score', 'ACT\n', 'SAT', 'z-score', 'score']"
629f640e0a2f100050eeaa6a,Standard score,6,0,7585932720744808-221722_6_0.mp4,Cluster analysis and multidimensional scaling,"[(96, 135), (204, 320), (329, 372)]","['cluster', 'multidimensional', 'scaling']"
629f640e0a2f100050eeaa6a,Standard score,6,1,2939371285805106-221722_6_1.mp4,"""For some multivariate techniques such as multidimensional scaling and cluster analysis, the concept of distance between the units in the data is often of considerable interest and importance … When the variables in a multivariate data set are on different scales, it makes more sense to calculate the distances after some form of standardization.""","[(118, 218), (288, 407), (425, 474), (540, 564), (710, 724), (832, 855), (1020, 1060), (1094, 1194), (1206, 1220), (1302, 1332)]","['multivariate', 'multidimensional', 'scaling', 'cluster', 'units', 'data', 'variables', 'multivariate', 'data', 'scales']"
629f640e0a2f100050eeaa6a,Standard score,7,0,9031155126253605-221722_7_0.mp4,Principal components analysis,"[(60, 122)]",['principal']
629f640e0a2f100050eeaa6a,Standard score,7,1,003737066908240605-221722_7_1.mp4,"In principal components analysis, ""Variables measured on different scales or on a common scale with widely differing ranges are often standardized.""","[(67, 167), (198, 266), (364, 400), (496, 535), (588, 592), (649, 669), (716, 756), (867, 973)]","['principal', 'component', 'variables', 'scales', 'or', 'scale', 'range', 'standardized']"
629f640e0a2f100050eeaa6a,Standard score,8,1,5040655708400374-221722_8_1.mp4,Standardization of variables prior to multiple regression analysis is sometimes used as an aid to interpretation.,"[(57, 128), (195, 311)]","['variables', 'Standardization']"
629f640e0a2f100050eeaa6a,Standard score,9,1,6839948316245492-221722_9_1.mp4,"In educational assessment, T-score is a standard score Z shifted and scaled to have a mean of 50 and a standard deviation of 10.","[(150, 192), (278, 301)]","['t-score', 'score']"
629f640e0a2f100050eeaa6a,Standard score,9,2,5165742001570768-221722_9_2.mp4,"In bone density measurements, the T-score is the standard score of the measurement compared to the population of healthy 30-year-old adults.","[(105, 151), (259, 311), (393, 420)]","['density', 't-score', 'score']"
62ab8ca14eede20050bef000,Standard score,0,0,7909891906233406-221722_0_0.mp4,"In statistics, the standard score is the number of standard deviations by which the value of a raw score (i.e., an observed value or data point) is above or below the mean value of what is being observed or measured.","[(476, 487), (803, 810)]","['raw', 'raw']"
62ab8ca14eede20050bef000,Standard score,0,1,9504726952939606-221722_0_1.mp4,"Raw scores above the mean have positive standard scores, while those below the mean have negative standard scores.","[(102, 112), (230, 253), (444, 455)]","['raw', 'mean', 'raw']"
62ab8ca14eede20050bef000,Standard score,0,2,4153943856835858-221722_0_2.mp4,It is calculated by subtracting the population mean from an individual raw score and then dividing the difference by the population standard deviation.,"[(204, 276), (316, 340), (419, 436), (700, 740), (838, 871)]","['population', 'mean', 'raw', 'population', 'deviation']"
